"trial","word","ink","cond","corr","rt","ID","coat","wordRepeat","inkRepeat","AGCond","LastCond","location"
117,"RED","red","congruent",1,433.67653829,121,"n","y","y","Neu","Neu",3
118,"RED","blue","incongruent",1,433.835656208,121,"n","y","n","Inc","Neu",3
119,"RED","red","congruent",1,532.963876089,121,"n","y","n","Neu","Inc",3
120,"BLUE","blue","congruent",1,434.263285657,121,"n","n","n","Neu","Neu",3
121,"BLUE","red","incongruent",1,533.010392392,121,"n","y","n","Inc","Neu",3
122,"BLUE","blue","congruent",1,483.150342363,121,"n","y","n","Neu","Inc",3
123,"BLUE","blue","congruent",1,467.701788642,121,"n","y","y","Neu","Neu",3
124,"XXXX","blue","neutral",1,500.175318448,121,"n","n","y","Neu","Neu",3
125,"XXXX","blue","neutral",1,417.049357027,121,"n","y","y","Neu","Neu",3
126,"BLUE","red","incongruent",1,467.308164283,121,"n","n","n","Inc","Neu",3
127,"BLUE","blue","congruent",1,384.500759479,121,"n","y","n","Neu","Inc",3
128,"XXXX","red","neutral",1,500.57856692,121,"n","n","n","Neu","Neu",3
129,"RED","blue","incongruent",1,899.636370654,121,"n","n","n","Inc","Neu",3
130,"RED","red","congruent",1,484.202252992,121,"n","y","n","Neu","Inc",3
131,"BLUE","red","incongruent",1,382.752387144,121,"n","n","y","Inc","Neu",3
132,"BLUE","blue","congruent",1,400.928080955,121,"n","y","n","Neu","Inc",3
133,"BLUE","red","incongruent",1,751.08920387,121,"n","y","n","Inc","Neu",3
134,"XXXX","red","neutral",1,700.237874873,121,"n","n","y","Neu","Inc",3
135,"RED","blue","incongruent",1,767.442740849,121,"n","n","n","Inc","Neu",3
136,"XXXX","blue","neutral",1,667.92442539,121,"n","n","y","Neu","Inc",3
137,"RED","blue","incongruent",1,434.241791896,121,"n","n","y","Inc","Neu",3
138,"XXXX","red","neutral",1,449.634846824,121,"n","n","n","Neu","Inc",3
139,"RED","blue","incongruent",1,516.847412044,121,"n","n","n","Inc","Neu",3
140,"XXXX","blue","neutral",1,417.067001166,121,"n","n","y","Neu","Inc",3
141,"RED","red","congruent",1,483.807024604,121,"n","n","n","Neu","Neu",3
142,"RED","red","congruent",1,417.561678216,121,"n","y","y","Neu","Neu",3
143,"XXXX","red","neutral",1,434.423365979,121,"n","n","y","Neu","Neu",3
144,"XXXX","red","neutral",1,483.76916995,121,"n","y","y","Neu","Neu",3
145,"XXXX","blue","neutral",1,567.301908624,121,"n","y","n","Neu","Neu",3
146,"XXXX","red","neutral",1,449.599558604,121,"n","y","n","Neu","Neu",3
147,"XXXX","red","neutral",1,450.078837166,121,"n","y","y","Neu","Neu",3
148,"RED","red","congruent",1,467.022650235,121,"n","n","y","Neu","Neu",3
149,"BLUE","blue","congruent",1,483.523756207,121,"n","n","n","Neu","Neu",3
150,"BLUE","red","incongruent",0,518.188044662,121,"n","y","n","Inc","Neu",3
1,"XXXX","red","neutral",1,651.245915797,122,"n","n","n","Neu",NA,3
2,"XXXX","red","neutral",1,617.93284642,122,"n","y","y","Neu","Neu",3
3,"BLUE","blue","congruent",1,450.265544117,122,"n","n","n","Neu","Neu",3
4,"XXXX","red","neutral",0,433.994774183,122,"n","n","n","Neu","Neu",3
5,"XXXX","red","neutral",1,433.806463203,122,"n","y","y","Neu","Neu",3
6,"RED","blue","incongruent",0,633.656648512,122,"n","n","n","Inc","Neu",3
7,"RED","red","congruent",1,733.869500866,122,"n","y","n","Neu","Inc",3
8,"RED","blue","incongruent",1,684.081952146,122,"n","y","n","Inc","Neu",3
9,"XXXX","blue","neutral",1,701.325715403,122,"n","n","y","Neu","Inc",3
10,"BLUE","red","incongruent",1,867.423653079,122,"n","n","n","Inc","Neu",3
11,"XXXX","red","neutral",1,399.906325736,122,"n","n","y","Neu","Inc",3
12,"RED","red","congruent",1,450.106746983,122,"n","n","y","Neu","Neu",3
13,"XXXX","blue","neutral",1,549.557693885,122,"n","n","n","Neu","Neu",3
14,"BLUE","red","incongruent",1,434.035195212,122,"n","n","n","Inc","Neu",3
15,"RED","red","congruent",1,667.15995362,122,"n","n","y","Neu","Inc",3
16,"RED","blue","incongruent",1,450.662376476,122,"n","y","n","Inc","Neu",3
17,"RED","blue","incongruent",1,400.482165802,122,"n","y","y","Inc","Inc",3
18,"RED","red","congruent",1,583.814884303,122,"n","y","n","Neu","Inc",3
19,"XXXX","blue","neutral",1,917.257718102,122,"n","n","n","Neu","Neu",3
20,"XXXX","red","neutral",1,684.187816863,122,"n","y","n","Neu","Neu",3
21,"RED","red","congruent",1,566.985597601,122,"n","n","y","Neu","Neu",3
22,"XXXX","red","neutral",1,483.734523295,122,"n","n","y","Neu","Neu",3
23,"XXXX","red","neutral",1,499.897503643,122,"n","y","y","Neu","Neu",3
24,"BLUE","blue","congruent",1,633.716638549,122,"n","n","n","Neu","Neu",3
25,"XXXX","blue","neutral",1,516.329957987,122,"n","n","y","Neu","Neu",3
26,"RED","red","congruent",1,533.806623658,122,"n","n","n","Neu","Neu",3
27,"XXXX","blue","neutral",1,584.091095021,122,"n","n","n","Neu","Neu",3
28,"BLUE","red","incongruent",1,667.520535353,122,"n","n","n","Inc","Neu",3
29,"BLUE","blue","congruent",1,383.135104261,122,"n","y","n","Neu","Inc",3
30,"RED","blue","incongruent",1,700.97026648,122,"n","n","y","Inc","Neu",3
31,"BLUE","blue","congruent",1,367.955382855,122,"n","n","y","Neu","Inc",3
32,"BLUE","red","incongruent",1,568.100706208,122,"n","y","n","Inc","Neu",3
33,"BLUE","blue","congruent",1,567.763543047,122,"n","y","n","Neu","Inc",3
34,"XXXX","red","neutral",0,467.798350088,122,"n","n","n","Neu","Neu",3
35,"BLUE","blue","congruent",1,767.192835861,122,"n","n","n","Neu","Neu",3
36,"XXXX","blue","neutral",1,417.470570363,122,"n","n","y","Neu","Neu",3
37,"RED","red","congruent",1,450.995690015,122,"n","n","n","Neu","Neu",3
38,"RED","blue","incongruent",1,517.992355279,122,"n","y","n","Inc","Neu",3
39,"BLUE","red","incongruent",1,917.993959272,122,"n","n","n","Inc","Inc",3
40,"RED","red","congruent",1,599.822275515,122,"n","n","y","Neu","Inc",3
41,"XXXX","blue","neutral",1,500.755328918,122,"n","n","n","Neu","Neu",3
42,"XXXX","blue","neutral",1,501.499269332,122,"n","y","y","Neu","Neu",3
43,"BLUE","blue","congruent",1,517.163081386,122,"n","n","y","Neu","Neu",3
44,"XXXX","red","neutral",1,850.207158073,122,"n","n","n","Neu","Neu",3
45,"XXXX","blue","neutral",1,767.517808534,122,"n","y","n","Neu","Neu",3
46,"XXXX","blue","neutral",1,649.608541047,122,"n","y","y","Neu","Neu",3
47,"RED","red","congruent",1,633.935104939,122,"n","n","n","Neu","Neu",3
48,"XXXX","red","neutral",1,600.202426198,122,"n","n","y","Neu","Neu",3
49,"RED","blue","incongruent",1,1100.4374139,122,"n","n","n","Inc","Neu",3
50,"XXXX","red","neutral",1,351.035629923,122,"n","n","n","Neu","Inc",3
51,"XXXX","red","neutral",1,517.072615214,122,"n","y","y","Neu","Neu",3
52,"RED","blue","incongruent",1,517.378981342,122,"n","n","n","Inc","Neu",3
53,"RED","blue","incongruent",0,484.319345793,122,"n","y","y","Inc","Inc",3
54,"BLUE","blue","congruent",1,567.716705962,122,"n","n","y","Neu","Inc",3
55,"BLUE","red","incongruent",1,549.985002493,122,"n","y","n","Inc","Neu",3
56,"BLUE","red","incongruent",1,416.40935652,122,"n","y","y","Inc","Inc",3
57,"BLUE","red","incongruent",1,483.455425303,122,"n","y","y","Inc","Inc",3
58,"RED","blue","incongruent",1,534.484158037,122,"n","n","n","Inc","Inc",3
59,"BLUE","red","incongruent",1,500.041864696,122,"n","n","n","Inc","Inc",3
60,"BLUE","red","incongruent",1,467.341527692,122,"n","y","y","Inc","Inc",3
61,"XXXX","blue","neutral",1,484.294644033,122,"n","n","n","Neu","Inc",3
62,"BLUE","blue","congruent",1,582.837078953,122,"n","n","y","Neu","Neu",3
63,"XXXX","red","neutral",1,750.768080819,122,"n","n","n","Neu","Neu",3
64,"RED","blue","incongruent",1,599.707107525,122,"n","n","n","Inc","Neu",3
65,"BLUE","red","incongruent",1,984.903045523,122,"n","n","n","Inc","Inc",3
66,"XXXX","red","neutral",1,800.891509512,122,"n","n","y","Neu","Inc",3
67,"RED","blue","incongruent",1,600.654436625,122,"n","n","n","Inc","Neu",3
68,"BLUE","red","incongruent",1,349.669333082,122,"n","n","n","Inc","Inc",3
69,"XXXX","blue","neutral",1,433.606603416,122,"n","n","n","Neu","Inc",3
70,"BLUE","blue","congruent",1,567.450440023,122,"n","n","y","Neu","Neu",3
71,"RED","red","congruent",1,533.546132152,122,"n","n","n","Neu","Neu",3
72,"RED","blue","incongruent",1,351.121604966,122,"n","y","n","Inc","Neu",3
73,"XXXX","blue","neutral",1,517.014870769,122,"n","n","y","Neu","Inc",3
74,"BLUE","blue","congruent",1,799.951238034,122,"n","n","y","Neu","Neu",3
75,"BLUE","red","incongruent",1,432.967565313,122,"n","y","n","Inc","Neu",3
76,"BLUE","blue","congruent",1,316.609376692,122,"n","y","n","Neu","Inc",3
77,"XXXX","red","neutral",1,368.476686475,122,"n","n","n","Neu","Neu",3
78,"BLUE","red","incongruent",1,449.770546169,122,"n","n","y","Inc","Neu",3
79,"BLUE","blue","congruent",1,399.733734084,122,"n","y","n","Neu","Inc",3
80,"RED","blue","incongruent",1,950.156310922,122,"n","n","y","Inc","Neu",3
81,"XXXX","red","neutral",0,601.271980966,122,"n","n","n","Neu","Inc",3
82,"RED","blue","incongruent",1,600.281343563,122,"n","n","n","Inc","Neu",3
83,"XXXX","red","neutral",1,450.73584019,122,"n","n","n","Neu","Inc",3
84,"RED","red","congruent",1,516.344714852,122,"n","n","y","Neu","Neu",3
85,"RED","blue","incongruent",1,600.712501793,122,"n","y","n","Inc","Neu",3
86,"XXXX","blue","neutral",1,583.771896723,122,"n","n","y","Neu","Inc",3
87,"BLUE","blue","congruent",1,533.079044078,122,"n","n","y","Neu","Neu",3
88,"BLUE","red","incongruent",1,633.606282587,122,"n","y","n","Inc","Neu",3
89,"XXXX","blue","neutral",1,333.777109801,122,"n","n","n","Neu","Inc",3
90,"XXXX","blue","neutral",0,366.453386669,122,"n","y","y","Neu","Neu",3
91,"BLUE","blue","congruent",1,517.567933886,122,"n","n","y","Neu","Neu",3
92,"XXXX","blue","neutral",1,533.262863755,122,"n","n","y","Neu","Neu",3
93,"RED","red","congruent",1,367.372164328,122,"n","n","n","Neu","Neu",3
94,"RED","red","congruent",1,499.681924528,122,"n","y","y","Neu","Neu",3
95,"RED","red","congruent",1,399.716090003,122,"n","y","y","Neu","Neu",3
96,"XXXX","blue","neutral",1,484.015225258,122,"n","n","n","Neu","Neu",3
97,"BLUE","blue","congruent",1,1217.61685621,122,"n","n","y","Neu","Neu",3
98,"RED","blue","incongruent",1,632.822562649,122,"n","n","y","Inc","Neu",3
99,"XXXX","red","neutral",1,333.822342916,122,"n","n","n","Neu","Inc",3
100,"RED","blue","incongruent",1,549.842887092,122,"n","n","n","Inc","Neu",3
101,"RED","red","congruent",1,366.998108861,122,"n","y","n","Neu","Inc",3
102,"BLUE","blue","congruent",0,450.786526955,122,"n","n","n","Neu","Neu",3
103,"XXXX","red","neutral",1,432.805239339,122,"n","n","n","Neu","Neu",3
104,"RED","blue","incongruent",1,350.350717083,122,"n","n","n","Inc","Neu",3
105,"RED","red","congruent",1,367.015111377,122,"n","y","n","Neu","Inc",3
106,"BLUE","red","incongruent",1,416.5193917,122,"n","n","y","Inc","Neu",3
107,"RED","blue","incongruent",0,951.034667494,122,"n","n","n","Inc","Inc",3
108,"RED","red","congruent",1,550.331789709,122,"n","y","n","Neu","Inc",3
109,"RED","blue","incongruent",1,700.224721979,122,"n","y","n","Inc","Neu",3
110,"RED","red","congruent",1,499.745122623,122,"n","y","n","Neu","Inc",3
111,"BLUE","blue","congruent",1,417.409617978,122,"n","n","n","Neu","Neu",3
112,"RED","red","congruent",1,499.896220455,122,"n","n","n","Neu","Neu",3
113,"BLUE","blue","congruent",1,401.540813269,122,"n","n","n","Neu","Neu",3
114,"RED","red","congruent",1,583.957962051,122,"n","n","n","Neu","Neu",3
115,"BLUE","red","incongruent",1,467.225718079,122,"n","n","y","Inc","Neu",3
116,"BLUE","red","incongruent",1,550.781875325,122,"n","y","y","Inc","Inc",3
117,"RED","red","congruent",1,449.852992373,122,"n","n","y","Neu","Inc",3
118,"BLUE","red","incongruent",1,484.438042622,122,"n","n","y","Inc","Neu",3
119,"RED","red","congruent",1,466.460925469,122,"n","n","y","Neu","Inc",3
120,"RED","blue","incongruent",1,316.226338793,122,"n","y","n","Inc","Neu",3
121,"BLUE","blue","congruent",1,400.503980345,122,"n","n","y","Neu","Inc",3
122,"XXXX","blue","neutral",1,350.059749442,122,"n","n","y","Neu","Neu",3
123,"BLUE","red","incongruent",1,400.896000734,122,"n","n","n","Inc","Neu",3
124,"BLUE","red","incongruent",1,450.598857598,122,"n","y","y","Inc","Inc",3
125,"BLUE","red","incongruent",1,433.785611065,122,"n","y","y","Inc","Inc",3
126,"XXXX","blue","neutral",1,517.417156836,122,"n","n","n","Neu","Inc",3
127,"BLUE","red","incongruent",1,784.201771778,122,"n","n","n","Inc","Neu",3
128,"RED","red","congruent",1,450.35087748,122,"n","n","y","Neu","Inc",3
129,"RED","blue","incongruent",1,567.062590155,122,"n","y","n","Inc","Neu",3
130,"XXXX","blue","neutral",1,534.256067593,122,"n","n","y","Neu","Inc",3
131,"RED","blue","incongruent",1,716.881417029,122,"n","n","y","Inc","Neu",3
132,"XXXX","blue","neutral",1,684.118202771,122,"n","n","y","Neu","Inc",3
133,"XXXX","blue","neutral",1,599.74175418,122,"n","y","y","Neu","Neu",3
134,"XXXX","red","neutral",1,633.694503224,122,"n","y","n","Neu","Neu",3
135,"BLUE","blue","congruent",1,550.382476475,122,"n","n","n","Neu","Neu",3
136,"RED","blue","incongruent",1,749.948431039,122,"n","n","y","Inc","Neu",3
137,"BLUE","blue","congruent",1,582.973740704,122,"n","n","y","Neu","Inc",3
138,"XXXX","red","neutral",1,467.728415213,122,"n","n","n","Neu","Neu",3
139,"XXXX","blue","neutral",1,617.113838322,122,"n","y","n","Neu","Neu",3
140,"BLUE","blue","congruent",1,734.535807162,122,"n","n","y","Neu","Neu",3
141,"BLUE","red","incongruent",1,701.002988266,122,"n","y","n","Inc","Neu",3
142,"BLUE","blue","congruent",1,567.726650799,122,"n","y","n","Neu","Inc",3
143,"BLUE","red","incongruent",1,634.280929749,122,"n","y","n","Inc","Neu",3
144,"XXXX","red","neutral",1,583.639084594,122,"n","n","y","Neu","Inc",3
145,"XXXX","red","neutral",0,551.999640709,122,"n","y","y","Neu","Neu",3
146,"BLUE","blue","congruent",1,683.423345094,122,"n","n","n","Neu","Neu",3
147,"RED","red","congruent",1,783.330472826,122,"n","n","n","Neu","Neu",3
148,"RED","red","congruent",1,517.022570071,122,"n","y","y","Neu","Neu",3
149,"XXXX","blue","neutral",1,501.500231796,122,"n","n","n","Neu","Neu",3
150,"XXXX","red","neutral",1,666.003140679,122,"n","y","n","Neu","Neu",3
1,"XXXX","red","neutral",1,1098.98738767,123,"y","n","n","Neu",NA,3
2,"BLUE","red","incongruent",1,750.881644839,123,"y","n","y","Inc","Neu",3
3,"RED","blue","incongruent",1,501.406236726,123,"y","n","n","Inc","Inc",3
4,"BLUE","red","incongruent",1,851.192662609,123,"y","n","n","Inc","Inc",3
5,"BLUE","blue","congruent",1,484.153170255,123,"y","y","n","Neu","Inc",3
6,"XXXX","blue","neutral",1,467.251061462,123,"y","n","y","Neu","Neu",3
7,"BLUE","red","incongruent",1,366.64843437,123,"y","n","n","Inc","Neu",3
8,"XXXX","blue","neutral",1,333.837741404,123,"y","n","n","Neu","Inc",3
9,"XXXX","blue","neutral",1,482.536326861,123,"y","y","y","Neu","Neu",3
10,"BLUE","red","incongruent",1,417.758971686,123,"y","n","n","Inc","Neu",3
11,"BLUE","blue","congruent",1,599.635568622,123,"y","y","n","Neu","Inc",3
12,"BLUE","red","incongruent",1,966.90283058,123,"y","y","n","Inc","Neu",3
13,"XXXX","blue","neutral",1,1084.51407275,123,"y","n","n","Neu","Inc",3
14,"BLUE","red","incongruent",1,466.834660096,123,"y","n","n","Inc","Neu",3
15,"RED","blue","incongruent",1,366.915662715,123,"y","n","n","Inc","Inc",3
16,"BLUE","blue","congruent",1,534.646483953,123,"y","n","y","Neu","Inc",3
17,"XXXX","blue","neutral",1,418.022350292,123,"y","n","y","Neu","Neu",3
18,"XXXX","red","neutral",1,333.692418004,123,"y","y","n","Neu","Neu",3
19,"RED","red","congruent",1,517.476826033,123,"y","n","y","Neu","Neu",3
20,"BLUE","blue","congruent",1,384.35190724,123,"y","n","n","Neu","Neu",3
21,"BLUE","blue","congruent",1,367.837648431,123,"y","y","y","Neu","Neu",3
22,"BLUE","blue","congruent",1,417.105497385,123,"y","y","y","Neu","Neu",3
23,"RED","blue","incongruent",1,533.999425767,123,"y","n","y","Inc","Neu",3
24,"RED","red","congruent",1,366.791512177,123,"y","y","n","Neu","Inc",3
25,"RED","red","congruent",1,433.208487753,123,"y","y","y","Neu","Neu",3
26,"BLUE","red","incongruent",1,784.363776969,123,"y","n","y","Inc","Neu",3
27,"BLUE","red","incongruent",1,600.111639185,123,"y","y","y","Inc","Inc",3
28,"RED","blue","incongruent",1,633.694182441,123,"y","n","n","Inc","Inc",3
29,"RED","blue","incongruent",1,317.685026734,123,"y","y","y","Inc","Inc",3
30,"XXXX","blue","neutral",1,434.796458983,123,"y","n","y","Neu","Inc",3
31,"XXXX","red","neutral",1,583.76965113,123,"y","y","n","Neu","Neu",3
32,"RED","blue","incongruent",1,633.539876551,123,"y","n","n","Inc","Neu",3
33,"RED","blue","incongruent",1,434.162553749,123,"y","y","y","Inc","Inc",3
34,"XXXX","blue","neutral",1,449.677192722,123,"y","n","y","Neu","Inc",3
35,"BLUE","red","incongruent",1,417.082720436,123,"y","n","n","Inc","Neu",3
36,"BLUE","blue","congruent",1,400.330426346,123,"y","y","n","Neu","Inc",3
37,"BLUE","blue","congruent",1,451.187850616,123,"y","y","y","Neu","Neu",3
38,"RED","blue","incongruent",1,549.710716528,123,"y","n","y","Inc","Neu",3
39,"XXXX","red","neutral",1,383.341380162,123,"y","n","n","Neu","Inc",3
40,"XXXX","red","neutral",1,350.567900226,123,"y","y","y","Neu","Neu",3
41,"XXXX","red","neutral",1,383.986834262,123,"y","y","y","Neu","Neu",3
42,"XXXX","red","neutral",1,334.661240806,123,"y","y","y","Neu","Neu",3
43,"BLUE","red","incongruent",1,666.988324432,123,"y","n","y","Inc","Neu",3
44,"XXXX","blue","neutral",1,351.478337019,123,"y","n","n","Neu","Inc",3
45,"BLUE","blue","congruent",1,433.445560688,123,"y","n","y","Neu","Neu",3
46,"RED","red","congruent",1,384.032709,123,"y","n","n","Neu","Neu",3
47,"RED","red","congruent",1,450.464762282,123,"y","y","y","Neu","Neu",3
48,"XXXX","red","neutral",1,415.777376038,123,"y","n","y","Neu","Neu",3
49,"RED","blue","incongruent",1,334.026052325,123,"y","n","n","Inc","Neu",3
50,"BLUE","red","incongruent",1,400.483128207,123,"y","n","n","Inc","Inc",3
51,"XXXX","red","neutral",1,468.163743906,123,"y","n","y","Neu","Inc",3
52,"XXXX","blue","neutral",1,350.579769933,123,"y","y","n","Neu","Neu",3
53,"RED","blue","incongruent",1,383.820658666,123,"y","n","y","Inc","Neu",3
54,"RED","red","congruent",0,417.674600612,123,"y","y","n","Neu","Inc",3
55,"RED","red","congruent",1,701.288181474,123,"y","y","y","Neu","Neu",3
56,"BLUE","red","incongruent",1,467.529197049,123,"y","n","y","Inc","Neu",3
57,"RED","red","congruent",1,400.116130419,123,"y","n","y","Neu","Inc",3
